,Unnamed: 0,BrandName,Deatils,Sizes,MRPNum,SellPrice,DiscountPercentage,Category,inBudgetPrice,CustomerValue
12555,2,indya,mint green gota patti straight kurta - green,"Size:Large,Medium,X-Large,X-Small",22.0,11.0,0.5,Indianwear-Women,20,20
12556,6,faballey,striped collared neck cotton womens pyjama set - pink,"Size:Medium,Small",22.0,11.0,0.5,Indianwear-Women,20,20
12557,11,faballey,striped collared neck cotton womens pyjama set - blue,Size:Small,22.0,11.0,0.5,Indianwear-Women,20,20
12558,25,indya,v- neck regular designer womens tunic - yellow,"Size:Large,Small,X-Small",22.0,11.0,0.5,Indianwear-Women,20,20
12559,12,indya,ivory boota foil chanderi straight tunic - white,"Size:Small,X-Small",22.0,11.0,0.5,Indianwear-Women,20,20
12560,16,indya,pink embroidered pleated georgette kurta - pink,Size:Small,22.0,11.0,0.5,Indianwear-Women,20,20
12561,2,faballey,checked collared neck cotton womens pyjama set - blue,Size:Small,22.0,11.0,0.5,Indianwear-Women,20,20
12562,19,indya,womens round neck printed kurta - white,"Size:Large,Medium,Small,X-Small,XX-Large",22.0,11.0,0.5,Indianwear-Women,20,20
12563,19,indya,floral print viscose round neck womens regular tunic - green,"Size:Large,Medium,Small,X-Small",22.0,11.0,0.5,Indianwear-Women,20,20
12564,15,indya,peach gota patti yoke straight kurta - orange,"Size:Small,X-Small,XX-Large",22.0,11.0,0.5,Indianwear-Women,20,20
12565,2,indya,printed silk womens ankle length palazzo - green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",22.0,11.0,0.5,Indianwear-Women,20,20
12566,18,indya,womens printed a-line tunic - blue,Size:X-Small,22.0,11.0,0.5,Indianwear-Women,20,20
12567,21,indya,printed georgette round neck womens tiered tunic - natural,"Size:Small,X-Large",22.0,11.0,0.5,Indianwear-Women,20,20
12568,7,indya,solid georgette womens regular length sharara pants - white,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",22.0,11.0,0.5,Indianwear-Women,20,20
12569,13,faballey,abstract strappy cotton womens pyjama set - black,"Size:Small,X-Large,X-Small",22.0,11.0,0.5,Indianwear-Women,20,20
12570,19,faballey,sleeveless casual wear womens loungewear - black,"Size:Large,Medium,Small,X-Large",22.0,11.0,0.5,Lingerie&Nightwear-Women,20,20
12571,13,faballey,short sleeves casual wear womens sleepwear set - multi,Size:Small,22.0,11.0,0.5,Lingerie&Nightwear-Women,20,20
12572,6,faballey,short sleeves casual wear womens sleepwear set - white,"Size:Medium,Small,X-Small",22.0,11.0,0.5,Lingerie&Nightwear-Women,20,20
12573,4,faballey,sleeveless casual wear womens sleepwear set - white,"Size:Large,Medium,Small,X-Large,X-Small",22.0,11.0,0.5,Lingerie&Nightwear-Women,20,20
12574,3,faballey,full sleeves casual wear womens loungewear - blue,"Size:Large,Medium,Small,X-Large,X-Small",22.0,11.0,0.5,Lingerie&Nightwear-Women,20,20
12575,24,faballey,full sleeves casual wear womens loungewear - black,"Size:Medium,Small,X-Small",22.0,11.0,0.5,Lingerie&Nightwear-Women,20,20
12576,3,vastranand,solid zari polyester blend festive wear womens regular saree - green,Nan,22.0,13.2,0.4,Indianwear-Women,20,20
12577,4,vastranand,solid zari polyester blend festive wear womens regular saree - navy,Nan,22.0,13.2,0.4,Indianwear-Women,20,20
12578,0,vastranand,solid zari polyester blend festive wear womens regular saree - red,Nan,22.0,13.2,0.4,Indianwear-Women,20,20
12579,20,vastranand,solid zari polyester blend festive wear womens regular saree - blue,Nan,22.0,13.2,0.4,Indianwear-Women,20,20
12580,0,vastranand,solid zari polyester blend festive wear womens regular saree - yellow,Nan,22.0,13.2,0.4,Indianwear-Women,20,20
12581,3,vastranand,solid zari polyester blend festive wear womens regular saree - orange,Nan,22.0,13.2,0.4,Indianwear-Women,20,20
12582,11,vastranand,solid zari polyester blend festive wear womens regular saree - green,Nan,22.0,13.2,0.4,Indianwear-Women,20,20
12583,8,vastranand,solid zari polyester blend festive wear womens regular saree - pink,Nan,22.0,13.2,0.4,Indianwear-Women,20,20
12584,10,vastranand,solid zari polyester blend festive wear womens regular saree - orange,Nan,22.0,13.2,0.4,Indianwear-Women,20,20
12585,4,signature sole,synthetic slipon womens casual sandals - pink,"Size:35,36,37,38,39,40",22.0,14.3,0.3,Footwear-Women,20,20
12586,19,signature sole,synthetic slipon womens casual sandals - white,"Size:36,37,38,39,40",22.0,14.3,0.3,Footwear-Women,20,20
12587,12,signature sole,synthetic slipon womens casual sandals - natural,"Size:36,37,38,39,40",22.0,14.3,0.3,Footwear-Women,20,20
12588,0,samshek,solid round neck polyester womens regular dress - black,"Size:4X-Large,5X-Large,Large,Medium,Small,X-Large,X-Small,XX-Large,XX-Small,XXX-Large",22.0,15.4,0.3,Westernwear-Women,20,20
12589,17,samshek,solid round neck polyester womens regular dress - white,"Size:4X-Large,5X-Large,Large,Medium,Small,X-Large,X-Small,XX-Large,XX-Small,XXX-Large",22.0,15.4,0.3,Westernwear-Women,20,20
12590,23,ajmal,mens oud musk eau de perfum 100 ml,Nan,22.0,16.5,0.2,Fragrance-Women,20,20
12591,3,ajmal,womens daisy eau de parfum 100 ml,Nan,22.0,16.5,0.2,Fragrance-Women,20,20
12592,24,faballey,solid crepe v neck womens regular dress - black,"Size:Large,Medium,Small,X-Large,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12593,6,faballey,solid crepe v neck womens regular dress - black,"Size:Large,Medium,Small,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12594,20,faballey,floral collared neck georgette womens a-line dress - green,"Size:Large,Medium,Small,X-Large,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12595,14,faballey,embroidered georgette v neck womens regular dress - green,"Size:Large,Medium,Small,X-Large,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12596,11,faballey,solid poly blend round neck womens dress - black,"Size:Small,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12597,8,faballey,floral v neck georgette womens regular dresses - yellow,"Size:Large,Medium,Small,X-Large,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12598,13,faballey,solid round neck cotton womens regular dress - purple,"Size:Large,Medium,Small,X-Large,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12599,3,forever new,solid viscose round neck womens top - black,"Size:X-Small,XX-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12600,15,faballey,solid sleeveless georgette womens regular length jumpsuit - purple,"Size:Large,Medium,Small,X-Large,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12601,25,faballey,solid polyester regular fit womens casual pants - brown,"Size:Large,Medium,Small,X-Large,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12602,18,faballey,solid sleeveless crepe womens regular length jumpsuit - blue,"Size:Large,Medium,Small,X-Large,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12603,5,faballey,crepe sleeveless v neck womens regular length jumpsuit - green,"Size:Large,Medium,Small",22.0,17.6,0.2,Westernwear-Women,20,20
12604,18,faballey,floral v neck georgette womens midi dress - blue,"Size:Large,Medium,Small,X-Large,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12605,2,faballey,printed georgette sweetheart neck womens regular dress - orange,"Size:Large,Medium,Small,X-Large,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12606,12,faballey,polka dots square neck crepe womens midi dress - brown,"Size:Large,Medium,Small,X-Large,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12607,21,faballey,polka dots halter neck mesh womens mini dress - blue,"Size:Large,Medium,Small,X-Large,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12608,24,faballey,solid halter neck crepe womens regular dress - purple,"Size:Large,Medium,Small,X-Large",22.0,17.6,0.2,Westernwear-Women,20,20
12609,25,faballey,solid regular fit poly blend womens pants - purple,"Size:Large,Medium,Small,X-Large,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12610,1,faballey,solid polyester blend regular fit womens flared trousers - pink,"Size:Medium,Small,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12611,20,faballey,embellished round neck crepe womens mini dress - green,"Size:Large,Medium,Small,X-Large,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12612,2,faballey,printed cotton square neck womens mini dress - purple,"Size:Large,Medium,Small,X-Large,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12613,21,faballey,polka dots round neck georgette womens regular dress - pink,"Size:Large,Medium,Small,X-Large,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12614,14,faballey,floral georgette square neck womens dress - multi,"Size:Large,Medium,Small,X-Large,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12615,10,faballey,floral square neck georgette womens midi dress - black,"Size:Large,Medium,Small,X-Large,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12616,24,faballey,floral georgette square neck womens dress - peach,"Size:Large,Medium,Small,X-Large,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12617,5,faballey,floral cotton square neck womens mini dress - yellow,"Size:Large,Medium,Small,X-Large,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12618,23,faballey,embellished crepe round neck womens dress - blue,"Size:Large,Medium,Small,X-Large,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12619,9,faballey,solid square neck crepe womens regular dress - purple,"Size:Large,Medium,Small,X-Large,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12620,1,faballey,solid v neck crepe womens regular jumpsuits - red,"Size:Large,Medium,Small,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12621,13,faballey,regular fit regular length polyester blend womens jeggings - black,Size:Medium,22.0,17.6,0.2,Westernwear-Women,20,20
12622,25,faballey,printed cotton square neck womens dress - white,"Size:Large,Medium,Small,X-Large,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12623,13,faballey,solid halter neck polyester blend womens mini dress - pink,"Size:X-Large,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12624,11,faballey,geometric round neck polyester womens midi dress - white,"Size:Large,Medium,Small,X-Large,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12625,16,faballey,floral georgette square neck womens dress - white,"Size:Large,Medium,Small,X-Large,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12626,12,faballey,solid round neck cotton womens regular dress - blue,"Size:Large,Medium,Small,X-Large,X-Small",22.0,17.6,0.2,Westernwear-Women,20,20
12627,3,faballey,regular fit regular length poly blend womens leggings - black,"Size:Large,Medium,Small",22.0,17.6,0.2,Westernwear-Women,20,20
12628,16,indya,shraddha kapoor for indya women purple geometric keyhole neck georgette anarkali kurta - purple,"Size:Large,X-Large,X-Small,XX-Large",22.0,17.6,0.2,Indianwear-Women,20,20
12629,13,indya,embellished georgette regular fit womens sharara - yellow,"Size:Large,Medium,Small,X-Large,X-Small",22.0,17.6,0.2,Indianwear-Women,20,20
12630,0,indya,geometric viscose round neck womens kurta - green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",22.0,17.6,0.2,Indianwear-Women,20,20
12631,10,paco rabanne,womens olympea deodorant spray 150 ml,Nan,22.0,17.6,0.2,Fragrance-Women,20,20
12632,10,shaya by caratlane,being my own navratna galaxy earrings in 925 silver,Nan,22.0,17.6,0.2,Jewellery-Women,20,20
12633,0,shaya by caratlane,a pink wednesday large hoops (20 mm) in 925 silver,Nan,22.0,19.8,0.1,Jewellery-Women,20,20
12634,14,shaya by caratlane,feels like autumn leaf bracelet in 925 silver,Nan,22.0,19.8,0.1,Jewellery-Women,20,20
12635,20,shaya by caratlane,owning my clumsy nature ring,Nan,22.0,19.8,0.1,Jewellery-Women,20,20
12641,14,ziyaa,printed rayon collar neck womens straight kurta - blue,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",22.03,8.81,0.6,Indianwear-Women,20,20
12642,15,ziyaa,printed mandarin rayon womens ethnic set - mustard,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",22.12,8.84,0.6,Indianwear-Women,20,20
12643,10,ziyaa,floral round neck rayon womens ethnic set - black,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",22.13,8.85,0.6,Indianwear-Women,20,20
12644,1,ziyaa,solid crepe round neck womens kurta palazzo set - pink,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",22.14,8.85,0.6,Indianwear-Women,20,20
12645,3,ziyaa,floral mandarin crepe womens ethnic set - maroon,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",22.17,7.75,0.6,Indianwear-Women,20,20
12646,2,janasya,printed cotton collared neck womens straight fit ethnic set - yellow,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",22.19,9.98,0.5,Indianwear-Women,20,20
12647,1,janasya,printed cotton collared neck womens straight fit ethnic set - grey,"Size:Large,Small,X-Large,XX-Large",22.19,9.98,0.5,Indianwear-Women,20,20
12648,10,ziyaa,printed rayon mandarin womens straight kurta - mustard,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",22.27,8.9,0.6,Indianwear-Women,20,20
12649,4,ziyaa,printed rayon mandarin womens a line kurta - black,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",22.29,7.8,0.6,Indianwear-Women,20,20
12650,3,ziyaa,floral round neck rayon womens ethnic set - peacock,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",22.38,8.95,0.6,Indianwear-Women,20,20
12651,0,ziyaa,floral round neck polyester womens ethnic set - turquoise,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",22.45,10.1,0.5,Indianwear-Women,20,20
12652,14,helix,womens blue dial leather analogue watch - tw031hl09,Nan,22.45,17.96,0.2,Watches-Women,20,20
12653,14,helix,womens rose gold dial leather analogue watch - tw031hl08,Nan,22.45,17.96,0.2,Watches-Women,20,20
12654,19,zink london,printed square neck polyester blend womens shift dress - blue,Size:Large,22.49,5.99,0.7,Westernwear-Women,20,20
12655,1,janasya,printed chiffon festive wear designer womens sarees - mustard,Nan,22.49,8.99,0.6,Indianwear-Women,20,20
12656,10,janasya,printed chiffon festive wear designer womens sarees - peacock,Nan,22.49,8.99,0.6,Indianwear-Women,20,20
12657,8,janasya,printed chiffon festive wear designer womens sarees - grey,Nan,22.49,8.99,0.6,Indianwear-Women,20,20
12658,16,dolce crudo,womens yes indeed high waist twill treggings - navy,"Size:Large,Medium,Small,X-Small",22.49,10.12,0.5,Westernwear-Women,20,20
12659,1,dolce crudo,womens beyond clouds high waist twill treggings - black,Size:X-Small,22.49,10.12,0.5,Westernwear-Women,20,20
12660,8,dolce crudo,womens slow down high waist camo twill treggings - black,"Size:Large,Medium,Small,X-Large,X-Small",22.49,10.12,0.5,Westernwear-Women,20,20
12661,21,faballey,embellished round neck crepe womens regular dress - green,"Size:Large,Medium,Small",22.5,11.25,0.5,Westernwear-Women,20,20
12662,9,faballey,floral off shoulder georgette womens a-line dress - pink,Size:Medium,22.5,11.25,0.5,Westernwear-Women,20,20
12663,9,faballey,polka dots round neck georgette womens straight fit dress - blue,"Size:Small,X-Large",22.5,11.25,0.5,Westernwear-Women,20,20
12664,3,faballey,floral off shoulder georgette womens flared dress - white,"Size:Large,X-Large",22.5,11.25,0.5,Westernwear-Women,20,20
12665,3,indya,embroidered viscose round neck womens high low tunic - blue,"Size:Small,X-Small",22.5,11.25,0.5,Indianwear-Women,20,20
12666,11,faballey,floral round neck georgette womens a-line dress - black,"Size:Large,Medium,Small,X-Large",22.5,18.0,0.2,Westernwear-Women,20,20
12667,0,faballey,stripes sleeveless georgette womens regular length jumpsuit - pink,"Size:Large,Medium,Small,X-Large,X-Small",22.5,18.0,0.2,Westernwear-Women,20,20
12668,19,faballey,floral round neck georgette womens a-line dress - pink,"Size:Large,Medium,Small,X-Large,X-Small",22.5,18.0,0.2,Westernwear-Women,20,20
12669,12,faballey,printed georgette strappy neck womens regular dress - black,"Size:Large,Medium,Small,X-Large,X-Small",22.5,18.0,0.2,Westernwear-Women,20,20
12670,8,ziyaa,floral round neck polyester womens ethnic set - green,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",22.58,7.9,0.6,Indianwear-Women,20,20
12671,17,ziyaa,floral round neck rayon womens ethnic set - grey,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",22.63,9.05,0.6,Indianwear-Women,20,20
12672,21,janasya,solid silk round neck womens kurta palazzo set with dupatta - peacock,"Size:X-Small,XX-Large",22.69,7.94,0.6,Indianwear-Women,20,20
12673,5,janasya,solid silk round neck womens salwar suit - peach,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",22.69,11.34,0.5,Indianwear-Women,20,20
12674,21,janasya,solid silk round neck womens salwar suit - natural,"Size:Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",22.69,11.34,0.5,Indianwear-Women,20,20
12675,1,janasya,solid silk round neck womens salwar suit - black,"Size:Large,Medium,Small,X-Large,XX-Large",22.69,11.34,0.5,Indianwear-Women,20,20
12676,2,janasya,printed mandarin cotton womens regular fit dress - blue,"Size:Small,X-Small,XX-Large",22.79,9.11,0.6,Indianwear-Women,20,20
12677,10,ziyaa,printed round neck polyester womens salwar kurta and dupatta set - pink,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",22.85,15.99,0.3,Indianwear-Women,20,20
12678,10,janasya,printed linen festive wear womens saree with blouse piece - grey,Nan,22.89,10.3,0.5,Indianwear-Women,20,20
12679,4,janasya,printed linen festive wear womens saree with blouse piece - yellow,Nan,22.89,10.3,0.5,Indianwear-Women,20,20
12680,0,erotissch,red solid nightdress - blood,"Size:Medium,X-Large",22.9,9.16,0.6,Lingerie&Nightwear-Women,20,20
12681,21,cover story,solid collar neck cotton spandex womens regular dress - green,"Size:Large,Small",22.9,11.45,0.5,Westernwear-Women,20,20
12682,18,marie claire,solid square neck cotton womens a-line dress - black,"Size:Large,Medium",22.9,11.45,0.5,Westernwear-Women,20,20
12683,12,samshek,printed sweetheart neck polyester womens bodycon dress - multi,"Size:4X-Large,5X-Large,Large,Medium,Small,X-Large,X-Small,XX-Large,XX-Small,XXX-Large",22.9,11.45,0.5,Westernwear-Women,20,20
12684,10,cover story,striped round neck viscose women bodycon women dress - wine,Size:Large,22.9,11.45,0.5,Westernwear-Women,20,20
12685,25,inc.5,synthetic womens party wear sandals - natural,Size:37,22.9,11.45,0.5,Footwear-Women,20,20
12686,3,inc.5,synthetic womens party wear sandals - peach,Size:37,22.9,11.45,0.5,Footwear-Women,20,20
12687,0,inc.5,synthetic womens casual wear sandals - peach,Size:37,22.9,11.45,0.5,Footwear-Women,20,20
12688,20,inc.5,synthetic womens casual wear sandals - natural,"Size:37,38",22.9,11.45,0.5,Footwear-Women,20,20
12689,5,inc.5,synthetic womens party wear flats - antique,"Size:37,38,39,40",22.9,11.45,0.5,Footwear-Women,20,20
12690,6,inc.5,synthetic womens casual wear sandals - green,"Size:37,40",22.9,11.45,0.5,Footwear-Women,20,20
