,BrandName,Deatils,Sizes,MRPNum,SellPrice,DiscountPercentage,Category
24,109f,womens solid casual maxi dress - red,"Size:Medium,Small",2799,1119,0.6,Westernwear-Women
7,zink london,solid round neck acrylic womens sweaters - grey,"Size:Large,Medium,X-Large",2799,1119,0.6,Westernwear-Women
6,zink london,acrylic blend women sweaters - ltgrey,"Size:Large,Medium,X-Large",2799,1119,0.6,Westernwear-Women
24,zink london,solid high neck acrylic womens sweaters - maroon,"Size:Large,X-Large",2799,1119,0.6,Westernwear-Women
18,dolce crudo,"solid hoody reversible, single jersey womens casual jacket - maroon",Size:X-Small,2799,1119,0.6,Westernwear-Women
21,yuris,printed mandarin neck cotton womens kurta palazzo set - maroon,"Size:Large,Medium,Small,X-Large",2799,1119,0.6,Indianwear-Women
25,yuris,printed v-neck cotton womens kurta palazzo set - blue,"Size:Large,Medium,Small,X-Large,XX-Large",2799,1119,0.6,Indianwear-Women
11,yuris,printed cotton round neck regular fit womens kurta palazzo set - white,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2799,1119,0.6,Indianwear-Women
18,varanga,gotta patti round neck womens kurta - magenta,"Size:Large,Small,X-Large,XX-Large",2799,1119,0.6,Indianwear-Women
15,yuris,floral cotton v-neck regular fit womens kurta palazzo set - pink,"Size:Large,Medium,Small,X-Large,XX-Large",2799,1119,0.6,Indianwear-Women
4,yuris,buttons boat neck cotton womens kurta palazzo set - peach,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2799,1119,0.6,Indianwear-Women
11,yuris,printed square neck cotton womens kurta palazzo set - black,"Size:Small,X-Large,XX-Large",2799,1119,0.6,Indianwear-Women
8,yuris,printed cotton round neck regular fit womens kurta palazzo set - multi,"Size:Large,Medium,Small,X-Large,XX-Large",2799,1119,0.6,Indianwear-Women
11,yuris,printed round neck cotton womens kurta palazzo set - black,"Size:Medium,Small",2799,1119,0.6,Indianwear-Women
17,janasya,womens white rayon kurta (jne3160) - white,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",2799,1119,0.6,Indianwear-Women
8,yuris,printed mandarin neck cotton womens kurta palazzo set - natural,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2799,1119,0.6,Indianwear-Women
25,yuris,printed round neck cotton womens kurta palazzo set - peach,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2799,1119,0.6,Indianwear-Women
0,yuris,floral cotton round neck regular fit womens kurta palazzo set - blue,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2799,1119,0.6,Indianwear-Women
17,yuris,gotta patti round neck cotton womens kurta palazzo set - blue,"Size:Large,X-Large",2799,1119,0.6,Indianwear-Women
11,yuris,floral cotton mandarin neck regular fit womens kurta palazzo set - brown,"Size:Large,Medium,Small,X-Large,XX-Large",2799,1119,0.6,Indianwear-Women
25,yuris,printed mandarin neck cotton womens kurta palazzo set - navy,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2799,1119,0.6,Indianwear-Women
19,yuris,floral cotton boat neck regular fit womens kurta palazzo set - brown,"Size:Medium,Small",2799,1119,0.6,Indianwear-Women
20,yuris,printed round neck cotton womens kurta palazzo set - navy,"Size:Large,XXX-Large",2799,1119,0.6,Indianwear-Women
5,fusion beats,womens round neck solid embroidered kurta - sage,"Size:Medium,Small,XX-Large",2799,1119,0.6,Indianwear-Women
19,global desi,womens straight fit kurta - off white,"Size:XL,Large",2799,1119,0.6,Indianwear-Women
25,janasya,womens blue pure cotton top with palazzo (j0095) - blue,"Size:Small,X-Small",2799,1119,0.6,Indianwear-Women
7,dolce crudo,womens dancing on my own denim dungaree - blue,"Size:26,28,30,32,34",2799,1259,0.5,Westernwear-Women
9,marie claire,solid round neck polyester womens casual dress - wine,Size:Large,2799,1259,0.5,Westernwear-Women
18,yuris,printed v-neck cotton womens kaftan with trousers - multi,"Size:Medium,X-Large,XX-Large",2799,1259,0.5,Indianwear-Women
24,yuris,printed v-neck cotton womens kaftan with trousers - multi,"Size:Large,Medium,Small,X-Large,XX-Large",2799,1259,0.5,Indianwear-Women
16,yuris,printed v-neck cotton womens kaftan with trousers - multi,"Size:Medium,X-Large,XX-Large",2799,1259,0.5,Indianwear-Women
5,yuris,printed v-neck cotton womens kaftan with trousers - multi,"Size:Large,Medium,Small,X-Large,XX-Large",2799,1259,0.5,Indianwear-Women
19,yuris,printed v-neck cotton womens kaftan with trousers - multi,"Size:Large,Medium,Small,X-Large,XX-Large",2799,1259,0.5,Indianwear-Women
18,yuris,bandhani cotton round neck womens kurta set - pink,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2799,1259,0.5,Indianwear-Women
4,yuris,printed round neck cotton womens tunic with trousers - multi,"Size:Large,Medium,Small,X-Large,XX-Large",2799,1259,0.5,Indianwear-Women
11,yuris,printed round neck cotton womens kaftan with trousers - multi,"Size:Large,Medium,Small,X-Large,XX-Large",2799,1259,0.5,Indianwear-Women
4,kami kubi,printed cotton round neck womens unstitched dress material - red,Nan,2799,1259,0.5,Indianwear-Women
19,varanga,womens fuchsia and gold anarkali kurta with potli botton detailing and back keyhole - magenta,Size:Small,2799,1259,0.5,Indianwear-Women
16,yuris,printed round neck cotton womens kurta palazzo set - dark green,"Size:Medium,Small,X-Large,XX-Large",2799,1259,0.5,Indianwear-Women
10,yuris,printed round neck cotton womens kaftan with trousers - multi,"Size:Large,Medium,Small,X-Large,XX-Large",2799,1259,0.5,Indianwear-Women
9,yuris,ethnic motifs round neck cotton womens kurta set - multi,"Size:Large,X-Large,XX-Large,XXX-Large",2799,1259,0.5,Indianwear-Women
23,yuris,buttons v-neck cotton womens kurta palazzo set - red,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2799,1259,0.5,Indianwear-Women
12,yuris,printed v-neck cotton womens kaftan with trousers - multi,"Size:Large,Medium,Small,X-Large,XX-Large",2799,1259,0.5,Indianwear-Women
19,janasya,womens sea green pure cotton kurta with palazzo and dupatta (set217) - green,Size:X-Small,2799,1259,0.5,Indianwear-Women
24,yuris,floral cotton mandarin womens salwar suit - multi,"Size:Large,Small",2799,1259,0.5,Indianwear-Women
0,yuris,floral cotton round neck womens salwar suit - multi,"Size:Medium,Small",2799,1259,0.5,Indianwear-Women
18,yuris,printed round neck cotton womens kurta palazzo set - white,"Size:Small,X-Large",2799,1259,0.5,Indianwear-Women
25,yuris,printed cotton round neck regular fit womens kurta palazzo set - navy,"Size:Large,Medium,Small,X-Large,XX-Large",2799,1259,0.5,Indianwear-Women
2,yuris,motif cotton round neck womens salwar suit - multi,Size:XX-Large,2799,1259,0.5,Indianwear-Women
0,yuris,printed round neck cotton womens kaftan with trousers - multi,"Size:Large,Medium,Small,X-Large,XX-Large",2799,1259,0.5,Indianwear-Women
3,yuris,floral cotton mandarin neck regular fit womens kurta palazzo set - pink,Size:Small,2799,1259,0.5,Indianwear-Women
10,yuris,printed v-neck cotton womens kaftan with trousers - multi,"Size:Large,Medium,Small,X-Large,XX-Large",2799,1259,0.5,Indianwear-Women
4,yuris,floral cotton mandarin womens salwar suit - multi,"Size:Large,Small",2799,1259,0.5,Indianwear-Women
9,yuris,motif cotton round neck womens salwar suit - multi,Size:XX-Large,2799,1259,0.5,Indianwear-Women
13,yuris,gotta patti round neck cotton womens kurta palazzo set - peach,Size:XX-Large,2799,1259,0.5,Indianwear-Women
13,yuris,floral cotton round neck womens salwar suit - multi,"Size:Medium,Small",2799,1259,0.5,Indianwear-Women
25,erotissch,womens black & white solid night suit - black,"Size:Large,Medium,Small,X-Large",2799,1259,0.5,Lingerie&Nightwear-Women
6,zink london,checks round neck cotton womens a-line dress - multi,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2799,1399,0.5,Westernwear-Women
7,zink london,printed sweetheart neck polyester womens a-line dress - blue,"Size:Large,Medium,Small,X-Large,XX-Large",2799,1399,0.5,Westernwear-Women
10,zink london,floral round neck polyester womens a-line dress - white,"Size:Large,Medium,Small,X-Large",2799,1399,0.5,Westernwear-Women
1,adidas,regular fit polyester womens active wear tights - black,"Size:Large,Medium,Small,X-Large,X-Small",2799,1399,0.5,Westernwear-Women
25,latin quarters,solid polyester womens regular dress - black,"Size:S,M,L,XL,X-Small",2799,1399,0.5,Westernwear-Women
4,only,self design cotton round neck womens sweatshirt - pink,"Size:Large,Medium,Small,X-Large,X-Small",2799,1399,0.5,Westernwear-Women
9,and,solid v-neck viscose womens workwear dress - blue mix light,"Size:8,10,12,14,16,18",2799,1399,0.5,Westernwear-Women
11,zink london,solid cotton off shoulder womens dress - green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2799,1399,0.5,Westernwear-Women
11,zink london,checks cotton round neck womens dress - blue,Size:Medium,2799,1399,0.5,Westernwear-Women
12,van heusen,dyed round neck polyester womens regular dress - black,"Size:S,M,L",2799,1399,0.5,Westernwear-Women
3,and,floral square neck viscose womens regular fit gown - blue mix light,Size:12,2799,1399,0.5,Westernwear-Women
11,vero moda,printed v-neck viscose womens top - green,"Size:Large,Medium,Small,X-Large,X-Small",2799,1399,0.5,Westernwear-Women
1,and,floral round neck polyester womens casual dress - multi,"Size:10,12,14,16",2799,1399,0.5,Westernwear-Women
21,latin quarters,solid boat neck blended womens regular fit dress - blue,"Size:S,M,L,XL,XX-Large",2799,1399,0.5,Westernwear-Women
19,and,striped v-neck polyester womens dress - multi,"Size:8,10,12,14,16",2799,1399,0.5,Westernwear-Women
8,vero moda,printed viscose regular womens casual wear pants - natural,"Size:Large,Medium,Small,X-Large,X-Small",2799,1399,0.5,Westernwear-Women
18,and,solid polyester round neck womens straight top - navy,"Size:8,10,18",2799,1399,0.5,Westernwear-Women
18,global desi,solid key hole neck womens tunic - pink,"Size:Medium,Small,X-Small",2799,1399,0.5,Westernwear-Women
14,vero moda,printed shirt collar cotton womens casual shirt - white,"Size:Large,Medium,Small,X-Small",2799,1399,0.5,Westernwear-Women
4,only,solid slim fit nylon womens casual wear pants - black,"Size:Large,Medium,Small,X-Large,X-Small",2799,1399,0.5,Westernwear-Women
4,latin quarters,printed v neck polyester womens regular dress - ivory,Size:S,2799,1399,0.5,Westernwear-Women
5,vero moda,solid shirt collar cotton womens dress - navy,"Size:Large,Medium,Small,X-Large,X-Small",2799,1399,0.5,Westernwear-Women
21,only,embellished polyester v neck womens top - maroon,"Size:34,36,38,40",2799,1399,0.5,Westernwear-Women
2,latin quarters,printed v-neck polyester womens regular fit dress - ivory,"Size:S,M,L,XL,XX-Large",2799,1399,0.5,Westernwear-Women
1,lovegen,embellished collared neck cotton womens casual jacket - mid blue,"Size:Large,Medium,Small",2799,1399,0.5,Westernwear-Women
9,and,womens a line fit key hole neck stripe embroidered midi dress - blue,Size:8,2799,1399,0.5,Westernwear-Women
12,reebok,solid polyester turtle neck womens t-shirt - black,"Size:Large,Medium,Small,X-Small",2799,1399,0.5,Westernwear-Women
0,global desi,womens regular fit solid pallazos - natural,"Size:Large,Medium,Small,X-Small",2799,1399,0.5,Westernwear-Women
3,reebok,printed slim fit polyester womens athleisure track pants - blue,"Size:Large,Medium,Small,X-Small,XX-Small",2799,1399,0.5,Westernwear-Women
12,only,solid round neck acrylic women pullover - pink,Size:Large,2799,1399,0.5,Westernwear-Women
9,latin quarters,printed round neck polyester womens regular dress - red,"Size:S,M",2799,1399,0.5,Westernwear-Women
13,only,jacquard round neck cotton womens sweatshirts - yellow,"Size:Large,Medium,Small,X-Large,X-Small",2799,1399,0.5,Westernwear-Women
10,latin quarters,dyed round neck polyester womens regular dress - pink,Size:S,2799,1399,0.5,Westernwear-Women
15,and,womens regular fit solid tunic - aqua,Size:8,2799,1399,0.5,Westernwear-Women
19,marie claire,solid halter neck polyester womens casual dress - black,"Size:Large,X-Large",2799,1399,0.5,Westernwear-Women
9,vero moda,solid lyocell round neck womens top - green,"Size:Large,Medium,Small,X-Large,X-Small",2799,1399,0.5,Westernwear-Women
21,latin quarters,solid scoop neck polyester womens regular fit dress - black,"Size:S,M,L",2799,1399,0.5,Westernwear-Women
3,latin quarters,solid shirt collar lace womens regular dress - black,"Size:S,M",2799,1399,0.5,Westernwear-Women
12,and,womens regular fit floral dress - yellow,Size:8,2799,1399,0.5,Westernwear-Women
3,dolce crudo,regular sleeves cotton womens regular length dungarees - black,"Size:26,28,30,32,34",2799,1399,0.5,Westernwear-Women
7,kashish,embroidered viscose blend mandarin womens festive set - peach,"Size:Large,Medium,Small,X-Small,XX-Large",2799,1399,0.5,Indianwear-Women
25,kashish,embroidered mandarin viscose blend womens kurta palazzo set - green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2799,1399,0.5,Indianwear-Women
21,kashish,embroidered viscose blend mandarin womens festive set - lime green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2799,1399,0.5,Indianwear-Women
2,kashish,embroidered viscose blend mandarin womens festive set - yellow,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2799,1399,0.5,Indianwear-Women
0,kashish,mandarian collar ghadwal womens a-line kurta and pants set - yellow,Size:XX-Large,2799,1399,0.5,Indianwear-Women
11,janasya,poly silk womens kurta with pant and dupatta set - gold,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2799,1399,0.5,Indianwear-Women
10,biba,womens ivory viscose a line kurta - ivory,"Size:32,34",2799,1399,0.5,Indianwear-Women
8,biba,printed round neck a-line womens kurta - blue,Size:38,2799,1399,0.5,Indianwear-Women
19,biba,printed band collar a-line womens kurta - blue,"Size:34,36,38",2799,1399,0.5,Indianwear-Women
10,global desi,solid key hole neck womens tunic - pink,"Size:Medium,Small,X-Small",2799,1399,0.5,Indianwear-Women
15,aurelia,printed crepe mandarin womens flared kurta - orange,"Size:Large,Medium,Small,X-Large,XX-Large",2799,1399,0.5,Indianwear-Women
2,neerus,printed muslin v-neck womens ankle length kurta - maroon,"Size:Medium,X-Large,XX-Large",2799,1399,0.5,Indianwear-Women
0,w,printed round neck cotton womens flared dress - blue,"Size:14,16,18",2799,1399,0.5,Indianwear-Women
2,w,printed collar neck viscose womens a-line dress - grey,"Size:6,8,12,14",2799,1399,0.5,Indianwear-Women
14,global desi,floral polyester round neck womens straight tunic - red,"Size:XL,Large,Medium,Small,X-Small,XX-Large",2799,1399,0.5,Indianwear-Women
20,global desi,womens regular fit solid pallazos - natural,"Size:Large,Medium,Small,X-Small",2799,1399,0.5,Indianwear-Women
12,neerus,printed santoon round neck womens ankle length kurta - black,Size:XX-Large,2799,1399,0.5,Indianwear-Women
24,w,printed collar neck viscose womens a line dress - yellow,"Size:6,8,10,14,16,18",2799,1399,0.5,Indianwear-Women
6,varanga,womens round neck floral kurta - pink,"Size:Large,X-Large,XX-Large",2799,1399,0.5,Indianwear-Women
17,janasya,solid cotton v neck womens dress - seagreen,"Size:X-Small,XX-Large,XXX-Large",2799,1399,0.5,Indianwear-Women
20,w,printed viscose round neck womens a line kurta - ecru,Size:10,2799,1399,0.5,Indianwear-Women
13,global desi,jacquard polyester collar neck womens knee length kurta - teal,"Size:Large,Medium,Small,X-Small,XX-Large",2799,1399,0.5,Indianwear-Women
11,global desi,floral viscose v-neck regular fit womens kurta - black,Size:Small,2799,1399,0.5,Indianwear-Women
0,global desi,floral shirt collar womens kurta - pink,"Size:Small,X-Small",2799,1399,0.5,Indianwear-Women
16,w,printed cotton mandarin womens ankle length kurta - yellow,"Size:12,14,16",2799,1399,0.5,Indianwear-Women
6,global desi,solid cotton round neck womens regular kurta - white,"Size:XL,Large,Medium,Small,X-Small",2799,1399,0.5,Indianwear-Women
7,reebok,solid polyester slim fit womens sports bra - black,"Size:Large,Medium,Small,X-Large,X-Small",2799,1399,0.5,Lingerie&Nightwear-Women
15,reebok,solid polyester slim fit womens sports bra - pink,"Size:Large,Medium,Small,X-Large,X-Small",2799,1399,0.5,Lingerie&Nightwear-Women
23,reebok,solid polyester slim fit womens sports bra - grey,"Size:Large,Medium,Small,X-Large,X-Small",2799,1399,0.5,Lingerie&Nightwear-Women
15,lemon & pepper,womens casual wear slipon wedges - gold,"Size:39,40",2799,1399,0.5,Footwear-Women
18,lemon & pepper,womens casual wear slipon wedges - gunmetal,"Size:38,39,40",2799,1399,0.5,Footwear-Women
15,reebok,pu lace up womens sports shoes - grey,"Size:6.5,7.5,8.5,9.5",2799,1399,0.5,Footwear-Women
19,lemon & pepper,womens casual wear slip on ballerinas - natural,"Size:36,37,38,39,40",2799,1399,0.5,Footwear-Women
5,tresmode,leather slip on womens casual flats - gold,"Size:37,38,40",2799,1399,0.5,Footwear-Women
15,lemon & pepper,womens casual wear slipon wedges - sand,"Size:36,40",2799,1399,0.5,Footwear-Women
21,tresmode,leather slip on womens casual flats - champagne,"Size:37,38,40",2799,1399,0.5,Footwear-Women
23,haute curry,womens party wear slip on wedges - grey,"Size:38,39,40",2799,1399,0.5,Footwear-Women
1,tresmode,leather slip on womens casual flats - natural,"Size:36,37,38,39,40",2799,1399,0.5,Footwear-Women
20,lemon & pepper,womens casual wear buckle closure flats - pink,"Size:37,38",2799,1399,0.5,Footwear-Women
